,PROPERTY_ID,PROPERTY_TYPE,BEDROOMS,BATHROOMS,SQUARE_FOOTAGE,LOT_SIZE,TAX_2024,EVENT_DATE,EVENT_PRICE,STATE,CITY,ZIP_CODE,PROPERTY_AGE
4057,"5-Canterbury-Cir,-Hyannis,-MA-02601",Single Family,3.0,2.0,1500.0,17424.0,5421.0,2001-10-12,221000.0,MA,Hyannis,2601,53
4058,"1058-Oleander-Rd,-Lantana,-FL-33462",Single Family,3.0,2.0,1608.0,8237.0,847.0,2002-12-10,145000.0,FL,Lantana,33462,47
4059,"4429-Reid-Ln-NW,-Atlanta,-GA-30327",Single Family,6.0,6.5,5080.0,21780.0,3739.0,2023-10-01,3000000.0,GA,Atlanta,30327,10
4060,"1462-Wilder-Rd-SE,-Palm-Bay,-FL-32909",Single Family,3.0,2.0,2024.0,10454.0,2453.0,2013-03-18,111000.0,FL,Palm Bay,32909,20
4061,"1885-1-2-Farm-Bureau-Rd,-Concord,-CA-94519",Single Family,3.0,2.0,1730.0,10500.0,3739.0,2021-09-24,875000.0,CA,Concord,94519,51
4062,"5008-Ellsworth-Pl,-Boulder,-CO-80303",Single Family,5.0,2.0,2820.0,10803.0,7746.0,1991-05-03,205000.0,CO,Boulder,80303,50
4063,"612-Sussex-Ave,-Spring-Lake,-NJ-07762",Single Family,4.0,1.0,2738.0,7500.0,3739.0,2012-12-05,490000.0,NJ,Spring Lake,7762,75
4064,"1712-S-Dudley-Ct,-Lakewood,-CO-80232",Single Family,3.0,2.0,1026.0,7667.0,2822.0,2022-06-27,595000.0,CO,Lakewood,80232,60
4065,"4832-Falcon-Ave,-Long-Beach,-CA-90807",Single Family,3.0,1.0,1078.0,5442.0,4453.0,2001-10-01,225000.0,CA,Long Beach,90807,84
4066,"208-S-57th-St,-Yakima,-WA-98901",Single Family,3.0,1.5,1028.0,7405.0,3705.0,2020-09-21,209000.0,WA,Yakima,98901,47
4067,"58818-Sun-Mesa-Dr,-Yucca-Valley,-CA-92284",Single Family,2.0,1.0,1004.0,27900.0,3809.0,2023-12-01,311000.0,CA,Yucca Valley,92284,46
4068,"163-Garden-Ave,-Browns-Mills,-NJ-08015",Single Family,4.0,2.5,1584.0,7841.0,3739.0,2025-12-01,53000.0,NJ,Browns Mills,8015,0
4069,"8441-Cypress-Cir,-Sarasota,-FL-34243",Single Family,2.0,1.0,1096.0,9040.0,3739.0,2016-04-01,140000.0,FL,Sarasota,34243,77
4070,"725-Oak-Dr,-Weatherford,-OK-73096",Single Family,4.0,2.0,2308.0,14300.0,2278.0,2023-07-10,210000.0,OK,Weatherford,73096,56
4071,"56-Britannia-Dr,-East-Amherst,-NY-14051",Single Family,4.0,2.5,2370.0,8580.0,3739.0,2021-02-18,405000.0,NY,East Amherst,14051,36
4072,"918-Mapleton-Ave,-Oak-Park,-IL-60302",Single Family,3.0,1.0,1162.0,4646.0,3739.0,1984-03-01,67500.0,IL,Oak Park,60302,107
4073,"5424-Blue-Oak-Dr,-Chattanooga,-TN-37416",Multi-Family,3.0,3.5,2632.0,37760.0,1023.0,2021-08-25,185000.0,TN,Chattanooga,37416,28
4074,"2433-Waupaca-Ct,-Naperville,-IL-60564",Single Family,4.0,3.0,2102.0,12197.0,3739.0,2018-03-22,139500.0,IL,Naperville,60564,47
4075,"8281-W-Sheridan-Ave,-Milwaukee,-WI-53218",Single Family,3.0,1.0,925.0,7320.0,3739.0,2019-08-08,102000.0,WI,Milwaukee,53218,69
4076,"770-Lyster-Rd,-Highwood,-IL-60040",Condo,3.0,3.5,2616.0,7405.0,3739.0,2024-11-20,855000.0,IL,Highwood,60040,131
4077,"6205-Buist-Ave,-Philadelphia,-PA-19142",Single Family,3.0,2.0,1024.0,2500.0,1971.0,2007-10-12,111000.0,PA,Philadelphia,19142,101
4078,"38816-Glenview-Dr,-Fremont,-CA-94536",Single Family,4.0,2.0,1806.0,6199.0,7029.0,2011-09-27,445000.0,CA,Fremont,94536,66
4079,"5-Holts-Ln,-Haverhill,-MA-01830",Single Family,3.0,1.5,1700.0,18731.0,3739.0,1999-05-14,194900.0,MA,Haverhill,1830,39
4080,"751-Stratford-Grn,-Avondale-Estates,-GA-30002",Single Family,2.0,2.5,1142.0,1742.0,3464.0,2016-11-08,135000.0,GA,Avondale Estates,30002,43
4081,"2819-Lindberg-Ave,-Allentown,-PA-18103",Single Family,4.0,2.5,3384.0,27481.0,16998.0,2003-03-14,92000.0,PA,Allentown,18103,23
4082,"905-John-F-Kroutil-Dr,-Yukon,-OK-73099",Single Family,4.0,2.0,2590.0,15000.0,2960.0,2005-07-08,132500.0,OK,Yukon,73099,50
4083,"6419-Dollis-Hill-St,-Las-Vegas,-NV-89148",Single Family,3.0,2.5,1996.0,3598.0,3739.0,2022-07-15,493000.0,NV,Las Vegas,89148,11
4084,"206-S-Snowdon-Ct,-Exton,-PA-19341",Townhouse,3.0,2.5,1760.0,2464.0,3547.0,1996-09-04,114000.0,PA,Exton,19341,30
4085,"97-Squire-Dr,-Orchard-Park,-NY-14127",Single Family,4.0,2.5,2606.0,18696.0,3739.0,2009-10-23,275000.0,NY,Orchard Park,14127,37
4086,"14-Royal-Palm-Way,-Unit-502,-Boca-Raton,-FL-33432",Condo,2.0,2.0,1130.0,8276.0,3739.0,2017-03-07,185000.0,FL,Boca Raton,33432,47
4087,"4091-Cypress-Reach-Ct,-Apt-106,-Pompano-Beach,-FL-33069",Condo,2.0,2.0,1357.0,245231.0,4683.0,2018-12-05,131000.0,FL,Pompano Beach,33069,41
4088,"533-Military-Rd,-Buffalo,-NY-14207",Multi-Family,6.0,2.0,2747.0,14422.0,3739.0,2016-07-27,102000.0,NY,Buffalo,14207,136
4089,"25985-Bimini-Sands-Ct,-Englewood,-FL-34223",Land,2.0,2.0,1448.0,3565.0,885.0,2025-02-26,360000.0,FL,Englewood,34223,1
4090,"9621-W-Briarwood-Cir-N,-Sun-City,-AZ-85351",Single Family,3.0,2.0,1832.0,9755.0,1303.0,2010-09-15,150000.0,AZ,Sun City,85351,52
4091,"115-Atlas-Dr,-Youngsville,-NC-27596",Single Family,4.0,2.5,2175.0,12632.0,2249.0,2021-04-09,286000.0,NC,Youngsville,27596,6
4092,"310-N-Civic-Dr,-Apt-313,-Walnut-Creek,-CA-94596",Condo,1.0,1.0,515.0,8276.0,2358.0,2010-07-09,92000.0,CA,Walnut Creek,94596,54
4093,"1264-Lima-St,-Aurora,-CO-80010",Single Family,2.0,1.0,1028.0,6229.0,3739.0,2023-09-13,285750.0,CO,Aurora,80010,77
4094,"75-Conrad-Dr,-Rochester,-NY-14616",Single Family,4.0,1.0,1152.0,6250.0,3739.0,2010-05-12,78000.0,NY,Rochester,14616,96
4095,"131-School-St,-Geneva,-IL-60134",Single Family,4.0,2.5,2468.0,13800.0,3739.0,1993-08-16,125000.0,IL,Geneva,60134,123
4096,"13083-Pan-Am-Blvd,-Moreno-Valley,-CA-92553",Single Family,3.0,2.0,1544.0,3920.0,2221.0,2001-04-30,119000.0,CA,Moreno Valley,92553,42
4097,"175-E-Delaware-Pl,-Apt-6209,-Chicago,-IL-60611",Condo,2.0,2.0,1558.0,103673.0,3739.0,2009-07-06,425000.0,IL,Chicago,60611,56
4098,"12404-Valentano-Ave,-Bakersfield,-CA-93312",Single Family,3.0,2.0,1536.0,8276.0,4351.0,2006-05-19,100000.0,CA,Bakersfield,93312,22
4099,"1381-N-Hazelnut-Ct,-Canby,-OR-97013",Single Family,3.0,2.5,1904.0,7000.0,5761.0,2016-06-10,390000.0,OR,Canby,97013,24
4100,"21145-E-Via,-De-Olivos,-Queen-Creek,-AZ-85142",Single Family,4.0,3.0,1561.0,4950.0,1838.0,2021-03-26,335200.0,AZ,Queen Creek,85142,14
4101,"127-Cambrian-Way,-Birmingham,-AL-35242",Condo,3.0,2.0,1560.0,520341.0,3739.0,2021-07-26,205000.0,AL,Birmingham,35242,51
4102,"6005-Tyne-Ct,-Fort-Mill,-SC-29707",Single Family,3.0,3.0,2210.0,43560.0,3739.0,2020-09-10,305000.0,SC,Fort Mill,29707,17
4103,"4142-Eastridge-Dr,-Rockford,-IL-61107",Multi-Family,6.0,2.0,2348.0,15246.0,3739.0,2006-11-28,130000.0,IL,Rockford,61107,61
4104,"11315-S-Fairway-Ridge-Ln,-Spokane,-WA-99224",Land,3.0,2.0,1584.0,124146.0,1825.0,2020-04-24,132000.0,WA,Spokane,99224,46
4105,"2096-Valley-View-Blvd,-El-Cajon,-CA-92019",Single Family,2.0,1.0,1960.0,49222.0,8846.0,2019-12-23,650000.0,CA,El Cajon,92019,6
4106,"221-S-Mcclellan-St,-Auburn,-IN-46706",Single Family,1.0,1.0,760.0,5009.0,3739.0,2022-09-14,59999.0,IN,Auburn,46706,76
4107,"221-N-Channel-Dr,-Round-Lake-Beach,-IL-60073",Single Family,4.0,1.0,1920.0,5375.0,3739.0,2009-08-03,72000.0,IL,Round Lake Beach,60073,56
4108,"211-N-Garden-St,-Bellingham,-WA-98225",Single Family,3.0,1.5,1336.0,4792.0,3739.0,2020-12-23,703434.0,WA,Bellingham,98225,100
4109,"3460-Dunwody-Dr,-Pensacola,-FL-32503",Single Family,4.0,3.0,2997.0,15333.0,5567.0,2021-08-12,479000.0,FL,Pensacola,32503,61
4110,"1706-Cotton-Patch-Ln,-Alpharetta,-GA-30004",Condo,2.0,2.0,1241.0,1176.0,3739.0,2015-05-04,86000.0,GA,Alpharetta,30004,41
4111,"8624-Walcott-Ct,-Manassas,-VA-20111",Single Family,2.0,3.5,1254.0,1599.0,4051.0,2008-09-19,170000.0,VA,Manassas,20111,31
4112,"7-Birch-Hill-Rd,-Salem,-NH-03079",Single Family,3.0,2.0,1828.0,25265.0,3739.0,1999-11-05,184000.0,NH,Salem,3079,60
4113,"211-W-Elm-St,-West-Union,-IA-52175",Single Family,2.0,2.0,1052.0,9500.0,3739.0,2017-07-25,70000.0,IA,West Union,52175,91
4114,"11219-Claymore-St,-Spring-Hill,-FL-34609",Single Family,4.0,2.0,2256.0,8712.0,3501.0,2021-05-17,230000.0,FL,Spring Hill,34609,24
4115,"1060-S-Towne-Ave,-Pomona,-CA-91766",Multi-Family,3.0,2.0,1224.0,8344.0,2706.0,2000-08-24,129000.0,CA,Pomona,91766,73
4116,"1323-Mccollum-St,-Los-Angeles,-CA-90026",Single Family,3.0,1.0,1228.0,4800.0,13963.0,2024-07-24,1646500.0,CA,Los Angeles,90026,104
4117,"18629-San-Juan-Dr,-Detroit,-MI-48221",Single Family,3.0,1.5,1623.0,4792.0,3739.0,2023-02-02,175000.0,MI,Detroit,48221,89
4118,"8125-W-108th-Ave,-Broomfield,-CO-80021",Single Family,4.0,3.0,2428.0,43560.0,3566.0,1986-01-21,81000.0,CO,Broomfield,80021,67
4119,"11410-W-Citrus-Grv,-Avondale,-AZ-85392",Single Family,3.0,3.0,1762.0,6003.0,1682.0,2016-02-19,185000.0,AZ,Avondale,85392,38
4120,"35-Holcomb-Hill-Rd,-West-Granby,-CT-06090",Single Family,4.0,4.5,4185.0,100624.0,17920.0,2005-10-19,745000.0,CT,West Granby,6090,21
4121,"9214-52nd-Ave-E,-Palmetto,-FL-34221",Single Family,4.0,2.0,1820.0,6000.0,2919.0,2018-11-01,248800.0,FL,Palmetto,34221,8
4122,"3015-Red-Oak-Ct,-Apt-201,-Palm-Harbor,-FL-34684",Condo,3.0,2.0,1790.0,8276.0,1548.0,2013-10-21,155000.0,FL,Palm Harbor,34684,38
4123,"11900-Darlington-Ave,-Los-Angeles,-CA-90049",Condo,2.0,2.0,1156.0,5476.0,7344.0,1996-06-06,175000.0,CA,Los Angeles,90049,61
4124,"3003-75th-St,-Kenosha,-WI-53142",Unknown,3.0,2.0,1584.0,8276.0,3739.0,2009-11-02,100000.0,WI,Kenosha,53142,46
4125,"845-Garner-Ave,-San-Bernardino,-CA-92411",Single Family,2.0,1.0,710.0,6536.0,5328.0,2025-02-13,332500.0,CA,San Bernardino,92411,102
4126,"845-Garner-Ave,-San-Bernardino,-CA-92411",Single Family,2.0,1.0,710.0,6536.0,5328.0,2025-05-09,345000.0,CA,San Bernardino,92411,102
4127,"3245-Bonnybrook-Dr,-Lakeland,-FL-33811",Single Family,4.0,2.0,1739.0,13608.0,1588.0,2016-12-29,36000.0,FL,Lakeland,33811,47
4128,"3451-Northwest-Dr,-Saginaw,-MI-48603",Multi-Family,4.0,2.0,1776.0,16596.0,3739.0,2003-10-02,26900.0,MI,Saginaw,48603,22
4129,"811-Lockwood-Cir,-Naperville,-IL-60563",Single Family,4.0,3.0,3587.0,16553.0,3739.0,2022-05-17,975000.0,IL,Naperville,60563,32
4130,"2001-Braeburn-Dr,-Mechanicsburg,-PA-17055",Single Family,4.0,2.5,2686.0,12197.0,7334.0,2020-08-11,435000.0,PA,Mechanicsburg,17055,15
4131,"1930-9th-St,-Greeley,-CO-80631",Unknown,3.0,2.0,1584.0,8276.0,3739.0,1997-07-30,126200.0,CO,Greeley,80631,46
4132,"1030-Se-6th-St,-Cape-Coral,-FL-33990",Single Family,3.0,2.0,1531.0,10000.0,1743.0,2012-03-23,104000.0,FL,Cape Coral,33990,46
4133,"290-Carriage-Crossing-Ln,-Middletown,-CT-06457",Condo,2.0,2.0,840.0,8276.0,3739.0,2013-11-26,120000.0,CT,Middletown,6457,38
4134,"2792-Paces-Ferry-Rd-W,-Orange-Park,-FL-32073",Single Family,3.0,2.0,1973.0,12500.0,3739.0,2019-07-18,260000.0,FL,Orange Park,32073,53
4135,"5211-Red-Oak-Ln,-Dublin,-OH-43016",Single Family,4.0,2.5,2612.0,50617.0,3739.0,2023-08-23,509500.0,OH,Dublin,43016,41
4136,"1672-Mercer-Ave,-Atlanta,-GA-30337",Single Family,3.0,2.0,2533.0,8451.0,3739.0,2013-10-10,260000.0,GA,Atlanta,30337,81
4137,"4988-Britton-Gardens-Rd,-Clemmons,-NC-27012",Single Family,3.0,2.5,2337.0,11761.0,2252.0,2012-09-11,260000.0,NC,Clemmons,27012,14
4138,"14-Scenic-Dr,-Suffern,-NY-10901",Single Family,4.0,3.0,1648.0,26136.0,3739.0,2014-09-24,505500.0,NY,Suffern,10901,61
4139,"3110-Yorkshire-Rd,-Cleveland-Heights,-OH-44118",Single Family,5.0,1.5,1672.0,6500.0,3739.0,2016-07-25,147000.0,OH,Cleveland Heights,44118,106
4140,"9816-Bolton-Village-Ct,-Fairfax,-VA-22032",Single Family,3.0,4.0,2127.0,5667.0,8058.0,2008-01-28,550000.0,VA,Fairfax,22032,29
4141,"751-Nw-75th-St,-Miami,-FL-33150",Single Family,2.0,1.0,1052.0,5500.0,4316.0,2018-04-02,110000.0,FL,Miami,33150,88
4142,"1613-Jennings-Ave,-Villas,-NJ-08251",Single Family,2.0,1.0,600.0,5249.0,3739.0,2021-02-09,146000.0,NJ,Villas,8251,55
4143,"5-Chidsey-Ter,-Terryville,-CT-06786",Single Family,2.0,1.5,2312.0,30928.0,6172.0,1996-08-26,53500.0,CT,Terryville,6786,126
4144,"41156-Calle-San-Leon,-Indio,-CA-92203",Single Family,2.0,2.0,2147.0,6534.0,9339.0,2005-11-18,495000.0,CA,Indio,92203,21
4145,"23004-75th-Ave-W,-Edmonds,-WA-98026",Single Family,3.0,2.0,1024.0,11326.0,3739.0,2017-10-18,500000.0,WA,Edmonds,98026,66
4146,"1241-4th-St,-Livermore,-CA-94550",Single Family,3.0,2.0,1172.0,6152.0,9587.0,2018-10-15,680000.0,CA,Livermore,94550,71
4147,"1950-Pebble-Beach-Dr,-Merced,-CA-95340",Single Family,3.0,2.0,1533.0,6000.0,2482.0,1993-05-14,130000.0,CA,Merced,95340,34
4148,"105-Markum-Ln,-Madison,-AL-35758",Single Family,3.0,2.0,2009.0,9583.0,3172.0,2005-08-11,150000.0,AL,Madison,35758,32
4149,"116-S-Gay-St,-Apt-L101,-Knoxville,-TN-37902",Condo,2.0,2.0,1130.0,1307.0,4230.0,2020-05-27,362275.0,TN,Knoxville,37902,106
4150,"2119-Spring-Meadow-Ln-SE,-Cleveland,-TN-37311",Single Family,2.0,1.0,864.0,8276.0,367.0,2020-09-03,119895.0,TN,Cleveland,37311,42
4151,"1222-Scott-St,-Davenport,-IA-52803",Single Family,2.0,3.0,1702.0,9000.0,3739.0,2023-03-27,15000.0,IA,Davenport,52803,138
4152,"1008-Robert-Ave,-Lehigh-Acres,-FL-33936",Single Family,3.0,3.0,1653.0,43560.0,1891.0,2022-10-14,29300.0,FL,Lehigh Acres,33936,28
4153,"228-Florimond-Dr,-Colusa,-CA-95932",Single Family,3.0,1.0,1253.0,10890.0,3090.0,2022-04-12,275000.0,CA,Colusa,95932,71
4154,"1100-S-Holly-Ave,-Sanford,-FL-32771",Single Family,3.0,2.0,879.0,5980.0,548.0,2005-06-01,87500.0,FL,Sanford,32771,31
4155,"655-Easy-St,-Marion,-OH-43302",Single Family,3.0,1.0,1200.0,7052.0,1313.0,2004-11-01,79900.0,OH,Marion,43302,53
4156,"9474-Sw-52nd-Loop,-Ocala,-FL-34481",Single Family,3.0,2.0,1847.0,7405.0,4185.0,2021-02-19,259000.0,FL,Ocala,34481,5
4157,"8140-S-57th-St,-Lincoln,-NE-68516",Single Family,3.0,3.5,1477.0,6970.0,6397.0,2021-08-24,350000.0,NE,Lincoln,68516,16
4158,"19865-Vermont-Ln,-Huntington-Beach,-CA-92646",Single Family,3.0,1.5,1122.0,858.0,6016.0,2021-03-05,485000.0,CA,Huntington Beach,92646,63
4159,"31898-Cherokee-Rd,-Coarsegold,-CA-93614",Single Family,3.0,2.0,1920.0,43560.0,3085.0,2020-06-12,280000.0,CA,Coarsegold,93614,35
4160,"4344-Avenida-De-Las-Flores,-Yorba-Linda,-CA-92886",Single Family,4.0,2.0,2177.0,7392.0,4183.0,2001-01-16,18181.0,CA,Yorba Linda,92886,55
4161,"3244-Riverstone-Dr,-Augusta,-GA-30907",Single Family,4.0,2.5,2528.0,12197.0,3739.0,2021-11-02,288300.0,GA,Augusta,30907,16
4162,"721-N-4th-St,-Lincoln,-KS-67455",Single Family,5.0,2.5,2058.0,19166.0,3739.0,1995-03-01,5000.0,KS,Lincoln,67455,31
4163,"4116-Jousting-Ct,-Conley,-GA-30288",Single Family,3.0,3.0,2156.0,8276.0,3889.0,2012-12-26,66000.0,GA,Conley,30288,22
4164,"19819-N-6th-Pl,-Phoenix,-AZ-85024",Single Family,3.0,3.0,1282.0,9952.0,1133.0,2019-12-19,262500.0,AZ,Phoenix,85024,33
4165,"1104-Keswick-Pl,-Frederick,-MD-21703",Single Family,3.0,1.5,1080.0,1800.0,3739.0,2011-05-19,86000.0,MD,Frederick,21703,42
4166,"8478-Cobblestone-Dr,-Newport,-MI-48166",Single Family,3.0,2.5,2100.0,2178.0,3739.0,2012-07-02,280000.0,MI,Newport,48166,0
4167,"3108-Sw-103rd-St,-Oklahoma-City,-OK-73159",Single Family,3.0,2.0,1440.0,6098.0,3045.0,2022-06-28,218000.0,OK,Oklahoma City,73159,21
4168,"53-Roboda-Blvd,-Royersford,-PA-19468",Single Family,3.0,1.5,1400.0,1580.0,4214.0,2022-02-07,245000.0,PA,Royersford,19468,54
4169,"6951-W-29th-Ave,-Unit-102,-Hialeah,-FL-33018",Condo,2.0,2.0,940.0,8276.0,3896.0,2017-11-07,180000.0,FL,Hialeah,33018,29
4170,"105-W-Perry-St,-Durand,-MI-48429",Single Family,3.0,1.0,1365.0,11718.0,1680.0,2007-08-30,20000.0,MI,Durand,48429,106
4171,"8777-W-Maule-Ave,-Unit-1026,-Las-Vegas,-NV-89148",Condo,2.0,2.0,1248.0,8276.0,3739.0,2012-11-20,18312500.0,NV,Las Vegas,89148,17
4172,"280-Molino-Ave,-Unit-202,-Long-Beach,-CA-90803",Condo,1.0,1.0,768.0,13530.0,2156.0,2025-02-28,429000.0,CA,Long Beach,90803,56
4173,"123-Candleberry-Cir,-Goose-Creek,-SC-29445",Single Family,3.0,2.0,1690.0,8276.0,3739.0,1989-03-09,88000.0,SC,Goose Creek,29445,37
4174,"11805-O-Casey-St,-Yukon,-OK-73099",Single Family,3.0,2.0,1313.0,12000.0,2475.0,2022-10-04,107712.0,OK,Yukon,73099,50
4175,"421-Grove-Ave,-Richmond,-CA-94801",Multi-Family,10.0,5.0,3800.0,3400.0,9249.0,2013-10-02,175000.0,CA,Richmond,94801,75
4176,"7140-Casey-Pkwy,-Prior-Lake,-MN-55372",Single Family,5.0,2.0,2118.0,431244.0,3632.0,2020-11-30,365000.0,MN,Prior Lake,55372,44
4177,"206-Lafayette-Pl,-Brigantine,-NJ-08203",Single Family,3.0,2.0,2978.0,6752.0,3739.0,2014-08-29,151000.0,NJ,Brigantine,8203,7
4178,"2436-N-Commonwealth-Ave,-Los-Angeles,-CA-90027",Single Family,4.0,3.0,2310.0,14145.0,33265.0,2020-09-29,2583025.0,CA,Los Angeles,90027,80
4179,"12601-Montclair-Dr,-Silver-Spring,-MD-20904",Single Family,5.0,3.0,1424.0,12350.0,6331.0,2016-01-21,400000.0,MD,Silver Spring,20904,62
4180,"223-Newcastle-Dr,-Decatur,-IL-62526",Single Family,3.0,1.0,816.0,6098.0,3739.0,2016-03-01,40000.0,IL,Decatur,62526,67
4181,"314-W-Columbia-St,-Falls-Church,-VA-22046",Single Family,6.0,3.0,1620.0,22451.0,3739.0,2023-10-06,1400000.0,VA,Falls Church,22046,67
4182,"2610-Nw-35th-St,-Miami,-FL-33142",Multi-Family,6.0,4.0,2490.0,6900.0,6910.0,2009-05-05,115900.0,FL,Miami,33142,77
4183,"41-Boston-Rd,-Unit-152,-North-Billerica,-MA-01862",Condo,3.0,1.5,1095.0,8276.0,4639.0,2024-08-09,505000.0,MA,North Billerica,1862,16
4184,"155-Southmayd-Rd,-Waterbury,-CT-06705",Multi-Family,9.0,3.0,4524.0,6970.0,10590.0,2021-07-26,280000.0,CT,Waterbury,6705,102
4185,"6189-Middlebrook-Blvd,-Brookpark,-OH-44142",Single Family,3.0,1.5,1004.0,13895.0,3739.0,2020-12-18,175000.0,OH,Brookpark,44142,60
4186,"2430-W-82nd-Pl,-Unit-1E,-Westminster,-CO-80031",Condo,2.0,1.0,983.0,1307.0,1975.0,2023-04-20,300000.0,CO,Westminster,80031,27
4187,"349-Merrywood-Dr,-Birmingham,-AL-35214",Single Family,3.0,1.0,1200.0,38101.0,3739.0,2022-10-24,155000.0,AL,Birmingham,35214,66
4188,"1735-W-Diversey-Pkwy,-Apt-515,-Chicago,-IL-60614",Condo,2.0,2.0,1584.0,84071.0,3739.0,2007-03-05,352000.0,IL,Chicago,60614,48
4189,"1735-W-Diversey-Pkwy,-Apt-515,-Chicago,-IL-60614",Condo,2.0,2.0,1584.0,84071.0,3739.0,2016-04-07,349900.0,IL,Chicago,60614,48
4190,"2475-Sandpebble-Ln,-Brea,-CA-92821",Single Family,3.0,2.0,1578.0,2397.0,4967.0,2011-09-19,339000.0,CA,Brea,92821,48
4191,"1219-E-Barham-Dr,-Spc-46,-San-Marcos,-CA-92078",Manufactured,3.0,2.0,1584.0,533508.0,3225.0,2019-10-29,210000.0,CA,San Marcos,92078,46
4192,"4538-Northern-Dancer-Way,-Orlando,-FL-32826",Single Family,5.0,3.0,2718.0,5499.0,2805.0,2016-08-02,276000.0,FL,Orlando,32826,23
4193,"1301-Se-Roanoke-St,-Port-Saint-Lucie,-FL-34952",Single Family,3.0,2.0,1344.0,12410.0,1022.0,1988-10-06,46900.0,FL,Port Saint Lucie,34952,48
4194,"142-Sherman-St-NW,-Olympia,-WA-98502",Single Family,3.0,2.5,2211.0,12632.0,3739.0,1992-04-08,250000.0,WA,Olympia,98502,73
4195,"1298-Parkview-Ter,-Shakopee,-MN-55379",Single Family,2.0,2.0,2098.0,10454.0,5292.0,2020-06-08,399868.0,MN,Shakopee,55379,7
4196,"121-Saint-Andrews-Dr,-Pittsburgh,-PA-15205",Single Family,4.0,3.5,3789.0,17378.0,9967.0,1995-08-29,322500.0,PA,Pittsburgh,15205,36
4197,"1191-Gary-Blvd,-Brunswick,-OH-44212",Single Family,3.0,1.0,1206.0,22259.0,3739.0,2012-02-14,141900.0,OH,Brunswick,44212,65
4198,"2511-Hidden-Valley-Dr,-Little-Rock,-AR-72212",Single Family,3.0,2.5,3026.0,20038.0,4874.0,2018-12-20,435000.0,AR,Little Rock,72212,59
4199,"805-Temple-Ter,-Unit-112,-Los-Angeles,-CA-90042",Condo,2.0,1.0,978.0,384828.0,8137.0,2022-07-05,650006.0,CA,Los Angeles,90042,46
4200,"1181-E-Manor-Dr,-Casa-Grande,-AZ-85122",Single Family,3.0,2.5,1919.0,7500.0,846.0,2022-06-23,320000.0,AZ,Casa Grande,85122,42
4201,"1508-80th-St-E,-Tacoma,-WA-98404",Single Family,4.0,2.0,2342.0,16315.0,5673.0,1988-10-21,88500.0,WA,Tacoma,98404,64
4202,"8524-Willis-Church-Rd,-Henrico,-VA-23231",Single Family,2.0,2.0,1160.0,174240.0,1941.0,2017-06-07,164500.0,VA,Henrico,23231,61
4203,"10950-Sw-69th-Cir,-Ocala,-FL-34476",Single Family,2.0,2.0,1596.0,5227.0,302.0,2020-04-01,169000.0,FL,Ocala,34476,28
4204,"96-Marcellus-Ave,-Woodland-Park,-NJ-07424",Single Family,4.0,2.0,1588.0,5000.0,3739.0,2022-01-05,475000.0,NJ,Woodland Park,7424,106
4205,"10121-Foxtail-Pine-Ave,-Las-Vegas,-NV-89129",Single Family,5.0,3.0,3291.0,9148.0,3739.0,2013-02-11,218000.0,NV,Las Vegas,89129,26
4206,"15625-34th-Ave,-Clearlake,-CA-95422",Single Family,3.0,2.0,1389.0,5227.0,1346.0,2013-07-09,87000.0,CA,Clearlake,95422,19
4207,"10330-W-Thunderbird-Blvd,-Apt-B215,-Sun-City,-AZ-85351",Condo,3.0,2.0,1432.0,75.0,1672.0,2013-02-08,225000.0,AZ,Sun City,85351,40
4208,"636-Pistoia-Ln,-Unit-636,-Myrtle-Beach,-SC-29579",Townhouse,3.0,2.5,1931.0,8276.0,3739.0,2012-04-02,150780.0,SC,Myrtle Beach,29579,14
4209,"4408-Lurline-Cir,-Tampa,-FL-33610",Single Family,2.0,2.0,1487.0,7811.0,4484.0,1979-05-01,36500.0,FL,Tampa,33610,47
4210,"4408-Lurline-Cir,-Tampa,-FL-33610",Single Family,2.0,2.0,1487.0,7811.0,4484.0,2024-11-22,250000.0,FL,Tampa,33610,47
4211,"1010-Nw-11th-St,-Apt-304,-Miami,-FL-33136",Condo,2.0,2.0,929.0,8276.0,1862.0,2020-10-19,140000.0,FL,Miami,33136,29
4212,"3056-Paddle-Creek-Dr,-Green-Cove-Springs,-FL-32043",Single Family,3.0,2.0,1738.0,12510.0,2771.0,2021-09-22,60000.0,FL,Green Cove Springs,32043,4
4213,"324-Red-Point-Rd,-Grand-Junction,-CO-81507",Single Family,3.0,3.0,1959.0,21780.0,2858.0,2021-07-09,645000.0,CO,Grand Junction,81507,13
4214,"7825-E-Foxmore-Ln,-Scottsdale,-AZ-85258",Single Family,3.0,3.0,1835.0,4916.0,1944.0,2020-11-02,410000.0,AZ,Scottsdale,85258,47
4215,"1220-E-43rd-Pl,-Los-Angeles,-CA-90011",Multi-Family,5.0,3.0,2034.0,6039.0,5472.0,2014-02-18,360003.0,CA,Los Angeles,90011,116
4216,"565-S-Robbs-Ln,-Pekin,-IN-47165",Single Family,3.0,2.0,1260.0,150282.0,3739.0,2017-09-08,152500.0,IN,Pekin,47165,18
4217,"16-Henry-St,-Rockaway,-NJ-07866",Single Family,3.0,2.0,1796.0,7710.0,3739.0,2019-05-23,405000.0,NJ,Rockaway,7866,61
4218,"1880-Crestmont-Dr,-Redding,-CA-96002",Single Family,4.0,4.5,5220.0,23086.0,13426.0,2018-07-23,1125000.0,CA,Redding,96002,17
